admin_2,age_group,scenario_name,metric,value,intervention
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_PMC_STD_Nets,IMPACT_nUncompCum,1186.47937929789,LSM
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_PMC_STD_Nets,IMPACT_nUncompCum,17797.1906894683,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_PMC_STD_Nets,IMPACT_nUncompCum,10678.314413681,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_PMC_STD_Nets,IMPACT_nUncompCum,8736.80270210263,STD_Nets
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_PMC_STD_Nets,IMPACT_nUncompCum,16017.4716205215,PMC
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,593.239689648943,LSM
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,8898.59534473415,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,5339.15720684048,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,5339.15720684048,Vaccine
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,4368.4013510513,STD_Nets
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,8008.73581026073,PMC
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_PMC_Vaccine,IMPACT_nUncompCum,1078.61761754354,LSM
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_PMC_Vaccine,IMPACT_nUncompCum,16179.264263153,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_PMC_Vaccine,IMPACT_nUncompCum,9707.55855789181,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_PMC_Vaccine,IMPACT_nUncompCum,9707.55855789181,Vaccine
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_PMC_Vaccine,IMPACT_nUncompCum,14561.3378368377,PMC
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_SMC,IMPACT_nUncompCum,1617.9264263153,LSM
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_SMC,IMPACT_nUncompCum,24268.8963947295,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_SMC,IMPACT_nUncompCum,14561.3378368377,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_SMC,IMPACT_nUncompCum,33976.4549526213,SMC
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_SMC_STD_Nets,IMPACT_nUncompCum,889.859534473409,LSM
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_SMC_STD_Nets,IMPACT_nUncompCum,13347.8930171012,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_SMC_STD_Nets,IMPACT_nUncompCum,8008.73581026073,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_SMC_STD_Nets,IMPACT_nUncompCum,6552.60202657697,STD_Nets
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_SMC_STD_Nets,IMPACT_nUncompCum,18687.0502239417,SMC
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,444.929767236706,LSM
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,6673.94650855061,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,4004.36790513037,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,4004.36790513037,Vaccine
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,3276.30101328848,STD_Nets
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,9343.52511197086,SMC
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_SMC_Vaccine,IMPACT_nUncompCum,808.96321315766,LSM
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_SMC_Vaccine,IMPACT_nUncompCum,12134.4481973648,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_SMC_Vaccine,IMPACT_nUncompCum,7280.66891841886,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_SMC_Vaccine,IMPACT_nUncompCum,7280.66891841886,Vaccine
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_SMC_Vaccine,IMPACT_nUncompCum,16988.2274763107,SMC
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_STD_Nets,IMPACT_nUncompCum,2966.19844824471,LSM
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_STD_Nets,IMPACT_nUncompCum,44492.9767236707,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_STD_Nets,IMPACT_nUncompCum,26695.7860342025,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_STD_Nets,IMPACT_nUncompCum,21842.0067552565,STD_Nets
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_STD_Nets_Vaccine,IMPACT_nUncompCum,1483.09922412235,LSM
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_STD_Nets_Vaccine,IMPACT_nUncompCum,22246.4883618354,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_STD_Nets_Vaccine,IMPACT_nUncompCum,13347.8930171012,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_STD_Nets_Vaccine,IMPACT_nUncompCum,13347.8930171012,Vaccine
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_STD_Nets_Vaccine,IMPACT_nUncompCum,10921.0033776283,STD_Nets
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_Vaccine,IMPACT_nUncompCum,2696.54404385885,LSM
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_Vaccine,IMPACT_nUncompCum,40448.1606578824,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_Vaccine,IMPACT_nUncompCum,24268.8963947295,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_LSM_Vaccine,IMPACT_nUncompCum,24268.8963947295,Vaccine
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets,IMPACT_nUncompCum,35953.9205847846,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets,IMPACT_nUncompCum,21572.3523508707,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets,IMPACT_nUncompCum,32358.5285263061,PBO_Nets
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets_PMC,IMPACT_nUncompCum,14381.5682339138,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets_PMC,IMPACT_nUncompCum,8628.94094034828,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets_PMC,IMPACT_nUncompCum,12943.4114105224,PBO_Nets
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets_PMC,IMPACT_nUncompCum,12943.4114105224,PMC
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,7190.78411695689,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,4314.47047017414,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,4314.47047017414,Vaccine
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,6471.70570526121,PBO_Nets
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,6471.70570526121,PMC
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets_SMC,IMPACT_nUncompCum,10786.1761754354,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets_SMC,IMPACT_nUncompCum,6471.70570526122,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets_SMC,IMPACT_nUncompCum,9707.55855789182,PBO_Nets
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets_SMC,IMPACT_nUncompCum,15100.6466456095,SMC
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,5393.08808771767,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,3235.85285263059,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,3235.85285263059,Vaccine
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,4853.77927894591,PBO_Nets
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,7550.32332280474,SMC
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets_Vaccine,IMPACT_nUncompCum,17976.9602923922,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets_Vaccine,IMPACT_nUncompCum,10786.1761754353,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets_Vaccine,IMPACT_nUncompCum,10786.1761754353,Vaccine
Bunda District Council,0-100,CM_IPTSc_IRS_PBO_Nets_Vaccine,IMPACT_nUncompCum,16179.264263153,PBO_Nets
Bunda District Council,0-100,CM_IPTSc_IRS_PMC,IMPACT_nUncompCum,35953.9205847846,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_PMC,IMPACT_nUncompCum,21572.3523508707,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_PMC,IMPACT_nUncompCum,32358.5285263061,PMC
Bunda District Council,0-100,CM_IPTSc_IRS_PMC_STD_Nets,IMPACT_nUncompCum,19774.6563216315,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_PMC_STD_Nets,IMPACT_nUncompCum,11864.7937929789,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_PMC_STD_Nets,IMPACT_nUncompCum,9707.5585578918,STD_Nets
Bunda District Council,0-100,CM_IPTSc_IRS_PMC_STD_Nets,IMPACT_nUncompCum,17797.1906894683,PMC
Bunda District Council,0-100,CM_IPTSc_IRS_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,9887.32816081573,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,5932.39689648943,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,5932.39689648943,Vaccine
Bunda District Council,0-100,CM_IPTSc_IRS_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,4853.7792789459,STD_Nets
Bunda District Council,0-100,CM_IPTSc_IRS_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,8898.59534473414,PMC
Bunda District Council,0-100,CM_IPTSc_IRS_PMC_Vaccine,IMPACT_nUncompCum,17976.9602923922,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_PMC_Vaccine,IMPACT_nUncompCum,10786.1761754353,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_PMC_Vaccine,IMPACT_nUncompCum,10786.1761754353,Vaccine
Bunda District Council,0-100,CM_IPTSc_IRS_PMC_Vaccine,IMPACT_nUncompCum,16179.264263153,PMC
Bunda District Council,0-100,CM_IPTSc_IRS_SMC,IMPACT_nUncompCum,26965.4404385883,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_SMC,IMPACT_nUncompCum,16179.264263153,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_SMC,IMPACT_nUncompCum,37751.6166140238,SMC
Bunda District Council,0-100,CM_IPTSc_IRS_SMC_STD_Nets,IMPACT_nUncompCum,14830.9922412236,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_SMC_STD_Nets,IMPACT_nUncompCum,8898.59534473416,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_SMC_STD_Nets,IMPACT_nUncompCum,7280.66891841886,STD_Nets
Bunda District Council,0-100,CM_IPTSc_IRS_SMC_STD_Nets,IMPACT_nUncompCum,20763.389137713,SMC
Bunda District Council,0-100,CM_IPTSc_IRS_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,7415.4961206118,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,4449.29767236707,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,4449.29767236707,Vaccine
Bunda District Council,0-100,CM_IPTSc_IRS_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,3640.33445920944,STD_Nets
Bunda District Council,0-100,CM_IPTSc_IRS_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,10381.6945688565,SMC
Bunda District Council,0-100,CM_IPTSc_IRS_SMC_Vaccine,IMPACT_nUncompCum,13482.7202192942,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_SMC_Vaccine,IMPACT_nUncompCum,8089.6321315765,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_SMC_Vaccine,IMPACT_nUncompCum,8089.6321315765,Vaccine
Bunda District Council,0-100,CM_IPTSc_IRS_SMC_Vaccine,IMPACT_nUncompCum,18875.8083070118,SMC
Bunda District Council,0-100,CM_IPTSc_IRS_STD_Nets,IMPACT_nUncompCum,49436.6408040786,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_STD_Nets,IMPACT_nUncompCum,29661.9844824472,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_STD_Nets,IMPACT_nUncompCum,24268.8963947296,STD_Nets
Bunda District Council,0-100,CM_IPTSc_IRS_STD_Nets_Vaccine,IMPACT_nUncompCum,24718.3204020393,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_STD_Nets_Vaccine,IMPACT_nUncompCum,14830.9922412236,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_STD_Nets_Vaccine,IMPACT_nUncompCum,14830.9922412236,Vaccine
Bunda District Council,0-100,CM_IPTSc_IRS_STD_Nets_Vaccine,IMPACT_nUncompCum,12134.4481973648,STD_Nets
Bunda District Council,0-100,CM_IPTSc_IRS_Vaccine,IMPACT_nUncompCum,44942.4007309806,IRS
Bunda District Council,0-100,CM_IPTSc_IRS_Vaccine,IMPACT_nUncompCum,26965.4404385884,IPTSc
Bunda District Council,0-100,CM_IPTSc_IRS_Vaccine,IMPACT_nUncompCum,26965.4404385884,Vaccine
Bunda District Council,0-100,CM_IPTSc_LSM,IMPACT_nUncompCum,14381.5682339137,LSM
Bunda District Council,0-100,CM_IPTSc_LSM,IMPACT_nUncompCum,129434.114105224,IPTSc
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets,IMPACT_nUncompCum,5752.62729356567,LSM
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets,IMPACT_nUncompCum,51773.6456420896,IPTSc
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets,IMPACT_nUncompCum,77660.4684631346,PBO_Nets
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets_PMC,IMPACT_nUncompCum,2301.05091742621,LSM
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets_PMC,IMPACT_nUncompCum,20709.4582568359,IPTSc
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets_PMC,IMPACT_nUncompCum,31064.1873852538,PBO_Nets
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets_PMC,IMPACT_nUncompCum,31064.1873852538,PMC
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,1150.5254587131,LSM
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,10354.7291284179,IPTSc
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,10354.7291284179,Vaccine
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,15532.0936926269,PBO_Nets
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,15532.0936926269,PMC
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets_SMC,IMPACT_nUncompCum,1725.78818806966,LSM
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets_SMC,IMPACT_nUncompCum,15532.0936926269,IPTSc
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets_SMC,IMPACT_nUncompCum,23298.1405389403,PBO_Nets
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets_SMC,IMPACT_nUncompCum,36241.5519494627,SMC
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,862.894094034829,LSM
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,7766.04684631345,IPTSc
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,7766.04684631345,Vaccine
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,11649.0702694702,PBO_Nets
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,18120.7759747314,SMC
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets_Vaccine,IMPACT_nUncompCum,2876.31364678275,LSM
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets_Vaccine,IMPACT_nUncompCum,25886.8228210448,IPTSc
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets_Vaccine,IMPACT_nUncompCum,25886.8228210448,Vaccine
Bunda District Council,0-100,CM_IPTSc_LSM_PBO_Nets_Vaccine,IMPACT_nUncompCum,38830.2342315671,PBO_Nets
Bunda District Council,0-100,CM_IPTSc_LSM_PMC,IMPACT_nUncompCum,5752.62729356567,LSM
Bunda District Council,0-100,CM_IPTSc_LSM_PMC,IMPACT_nUncompCum,51773.6456420896,IPTSc
Bunda District Council,0-100,CM_IPTSc_LSM_PMC,IMPACT_nUncompCum,77660.4684631346,PMC
Bunda District Council,0-100,CM_IPTSc_LSM_PMC_STD_Nets,IMPACT_nUncompCum,3163.94501146104,LSM
Bunda District Council,0-100,CM_IPTSc_LSM_PMC_STD_Nets,IMPACT_nUncompCum,28475.5051031492,IPTSc
Bunda District Council,0-100,CM_IPTSc_LSM_PMC_STD_Nets,IMPACT_nUncompCum,23298.1405389403,STD_Nets
Bunda District Council,0-100,CM_IPTSc_LSM_PMC_STD_Nets,IMPACT_nUncompCum,42713.2576547239,PMC
Bunda District Council,0-100,CM_IPTSc_LSM_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,1581.97250573052,LSM
Bunda District Council,0-100,CM_IPTSc_LSM_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,14237.7525515746,IPTSc
Bunda District Council,0-100,CM_IPTSc_LSM_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,14237.7525515746,Vaccine
Bunda District Council,0-100,CM_IPTSc_LSM_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,11649.0702694702,STD_Nets
Bunda District Council,0-100,CM_IPTSc_LSM_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,21356.628827362,PMC
Bunda District Council,0-100,CM_IPTSc_LSM_PMC_Vaccine,IMPACT_nUncompCum,2876.31364678275,LSM
Bunda District Council,0-100,CM_IPTSc_LSM_PMC_Vaccine,IMPACT_nUncompCum,25886.8228210448,IPTSc
Bunda District Council,0-100,CM_IPTSc_LSM_PMC_Vaccine,IMPACT_nUncompCum,25886.8228210448,Vaccine
Bunda District Council,0-100,CM_IPTSc_LSM_PMC_Vaccine,IMPACT_nUncompCum,38830.2342315671,PMC
Bunda District Council,0-100,CM_IPTSc_LSM_SMC,IMPACT_nUncompCum,4314.47047017414,LSM
Bunda District Council,0-100,CM_IPTSc_LSM_SMC,IMPACT_nUncompCum,38830.2342315672,IPTSc
Bunda District Council,0-100,CM_IPTSc_LSM_SMC,IMPACT_nUncompCum,90603.879873657,SMC
Bunda District Council,0-100,CM_IPTSc_LSM_SMC_STD_Nets,IMPACT_nUncompCum,2372.95875859577,LSM
Bunda District Council,0-100,CM_IPTSc_LSM_SMC_STD_Nets,IMPACT_nUncompCum,21356.628827362,IPTSc
Bunda District Council,0-100,CM_IPTSc_LSM_SMC_STD_Nets,IMPACT_nUncompCum,17473.6054042052,STD_Nets
Bunda District Council,0-100,CM_IPTSc_LSM_SMC_STD_Nets,IMPACT_nUncompCum,49832.1339305112,SMC
Bunda District Council,0-100,CM_IPTSc_LSM_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,1186.47937929789,LSM
Bunda District Council,0-100,CM_IPTSc_LSM_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,10678.314413681,IPTSc
Bunda District Council,0-100,CM_IPTSc_LSM_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,10678.314413681,Vaccine
Bunda District Council,0-100,CM_IPTSc_LSM_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,8736.80270210263,STD_Nets
Bunda District Council,0-100,CM_IPTSc_LSM_SMC_STD_Nets_Vaccine,IMPACT_nUncompCum,24916.0669652556,SMC
Bunda District Council,0-100,CM_IPTSc_LSM_SMC_Vaccine,IMPACT_nUncompCum,2157.23523508706,LSM
Bunda District Council,0-100,CM_IPTSc_LSM_SMC_Vaccine,IMPACT_nUncompCum,19415.1171157836,IPTSc
Bunda District Council,0-100,CM_IPTSc_LSM_SMC_Vaccine,IMPACT_nUncompCum,19415.1171157836,Vaccine
Bunda District Council,0-100,CM_IPTSc_LSM_SMC_Vaccine,IMPACT_nUncompCum,45301.9399368283,SMC
Bunda District Council,0-100,CM_IPTSc_LSM_STD_Nets,IMPACT_nUncompCum,7909.86252865261,LSM
Bunda District Council,0-100,CM_IPTSc_LSM_STD_Nets,IMPACT_nUncompCum,71188.7627578733,IPTSc
Bunda District Council,0-100,CM_IPTSc_LSM_STD_Nets,IMPACT_nUncompCum,58245.351347351,STD_Nets
Bunda District Council,0-100,CM_IPTSc_LSM_STD_Nets_Vaccine,IMPACT_nUncompCum,3954.93126432631,LSM
Bunda District Council,0-100,CM_IPTSc_LSM_STD_Nets_Vaccine,IMPACT_nUncompCum,35594.3813789366,IPTSc
Bunda District Council,0-100,CM_IPTSc_LSM_STD_Nets_Vaccine,IMPACT_nUncompCum,35594.3813789366,Vaccine
Bunda District Council,0-100,CM_IPTSc_LSM_STD_Nets_Vaccine,IMPACT_nUncompCum,29122.6756736753,STD_Nets
Bunda District Council,0-100,CM_IPTSc_LSM_Vaccine,IMPACT_nUncompCum,7190.784116957,LSM
Bunda District Council,0-100,CM_IPTSc_LSM_Vaccine,IMPACT_nUncompCum,64717.0570526123,IPTSc
Bunda District Council,0-100,CM_IPTSc_LSM_Vaccine,IMPACT_nUncompCum,64717.0570526123,Vaccine
Bunda District Council,0-100,CM_IPTSc_PBO_Nets,IMPACT_nUncompCum,57526.2729356549,IPTSc
Bunda District Council,0-100,CM_IPTSc_PBO_Nets,IMPACT_nUncompCum,86289.4094034826,PBO_Nets
Bunda District Council,0-100,CM_IPTSc_PBO_Nets_PMC,IMPACT_nUncompCum,23010.5091742621,IPTSc
Bunda District Council,0-100,CM_IPTSc_PBO_Nets_PMC,IMPACT_nUncompCum,34515.7637613933,PBO_Nets
Bunda District Council,0-100,CM_IPTSc_PBO_Nets_PMC,IMPACT_nUncompCum,34515.7637613933,PMC
Bunda District Council,0-100,CM_IPTSc_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,11505.254587131,IPTSc
Bunda District Council,0-100,CM_IPTSc_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,11505.254587131,Vaccine
Bunda District Council,0-100,CM_IPTSc_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,17257.8818806965,PBO_Nets
Bunda District Council,0-100,CM_IPTSc_PBO_Nets_PMC_Vaccine,IMPACT_nUncompCum,17257.8818806965,PMC
Bunda District Council,0-100,CM_IPTSc_PBO_Nets_SMC,IMPACT_nUncompCum,17257.8818806965,IPTSc
Bunda District Council,0-100,CM_IPTSc_PBO_Nets_SMC,IMPACT_nUncompCum,25886.8228210448,PBO_Nets
Bunda District Council,0-100,CM_IPTSc_PBO_Nets_SMC,IMPACT_nUncompCum,40268.3910549588,SMC
Bunda District Council,0-100,CM_IPTSc_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,8628.94094034828,IPTSc
Bunda District Council,0-100,CM_IPTSc_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,8628.94094034828,Vaccine
Bunda District Council,0-100,CM_IPTSc_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,12943.4114105224,PBO_Nets
Bunda District Council,0-100,CM_IPTSc_PBO_Nets_SMC_Vaccine,IMPACT_nUncompCum,20134.1955274793,SMC
Bunda District Council,0-100,CM_IPTSc_PBO_Nets_Vaccine,IMPACT_nUncompCum,28763.1364678278,IPTSc
Bunda District Council,0-100,CM_IPTSc_PBO_Nets_Vaccine,IMPACT_nUncompCum,28763.1364678278,Vaccine
Bunda District Council,0-100,CM_IPTSc_PBO_Nets_Vaccine,IMPACT_nUncompCum,43144.7047017414,PBO_Nets
Bunda District Council,0-100,CM_IPTSc_PMC,IMPACT_nUncompCum,57526.2729356549,IPTSc
Bunda District Council,0-100,CM_IPTSc_PMC,IMPACT_nUncompCum,86289.4094034826,PMC
Bunda District Council,0-100,CM_IPTSc_PMC_STD_Nets,IMPACT_nUncompCum,31639.4501146104,IPTSc
Bunda District Council,0-100,CM_IPTSc_PMC_STD_Nets,IMPACT_nUncompCum,25886.822821045,STD_Nets
Bunda District Council,0-100,CM_IPTSc_PMC_STD_Nets,IMPACT_nUncompCum,47459.1751719155,PMC
Bunda District Council,0-100,CM_IPTSc_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,15819.7250573052,IPTSc
Bunda District Council,0-100,CM_IPTSc_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,15819.7250573052,Vaccine
Bunda District Council,0-100,CM_IPTSc_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,12943.4114105224,STD_Nets
Bunda District Council,0-100,CM_IPTSc_PMC_STD_Nets_Vaccine,IMPACT_nUncompCum,23729.5875859578,PMC
Bunda District Council,0-100,CM_IPTSc_PMC_Vaccine,IMPACT_nUncompCum,28763.1364678278,IPTSc
Bunda District Council,0-100,CM_IPTSc_PMC_Vaccine,IMPACT_nUncompCum,28763.1364678278,Vaccine
Bunda District Council,0-100,CM_IPTSc_PMC_Vaccine,IMPACT_nUncompCum,43144.7047017414,PMC
Bunda District Council,0-100,CM_IPTSc_SMC,IMPACT_nUncompCum,43144.7047017414,IPTSc
Bunda District Council,0-100,CM_IPTSc_SMC,IMPACT_nUncompCum,100670.977637397,SMC
Bunda District Council,0-100,CM_IPTSc_SMC_STD_Nets,IMPACT_nUncompCum,23729.5875859578,IPTSc
Bunda District Council,0-100,CM_IPTSc_SMC_STD_Nets,IMPACT_nUncompCum,19415.1171157836,STD_Nets
